phen1	phen2	rho	rho.lower	rho.upper	r2	r2.lower	r2.upper	p	p_method	retinal_trait	systemic_disease	pair_key	locus_index	locus_id	chr	start	stop	n_snps	univ_p_retina	univ_p_systemic	retinal_domain	admission_reason	p_local_rg	local_rg	q_lava_global	q_lava_pair	qc_flag
ret_gcipl_left	sys_stroke_megastroke2018	0.0705532	-0.56567	0.71329	0.00497775	0	0.60899	0.828799973730278	LAVA_rho_CI_normal_approximation_two_sided	ret_gcipl_left	sys_stroke_megastroke2018	ret_gcipl_left__sys_stroke_megastroke2018	2165	2165	16	83778372	84440154	412	0.0026374	0.000432052	neuroretina	NOMINAL_P<0.05_AND_ABS_RG>=0.10	0.828799973730278	0.0705532	0.9932244555795581	0.9904254435295482	
ret_gcipl_left	sys_pd_nalls2019_clinical	-0.176744	-1	0.69522	0.0312384	0	1	0.682765317182812	LAVA_rho_CI_normal_approximation_two_sided	ret_gcipl_left	sys_pd_nalls2019_clinical	ret_gcipl_left__sys_pd_nalls2019_clinical	2165	2165	16	83778372	84440154	412	0.0026374	0.0395	neuroretina	PREDEFINED_BIOLOGY_PRIORITY	0.682765317182812	-0.176744	0.975599116294859	0.9539700480938305	
ret_inl_elm_left	sys_pd_nalls2019_clinical	-0.144639	-1	0.57753	0.0209204	0	1	0.719291048132958	LAVA_rho_CI_normal_approximation_two_sided	ret_inl_elm_left	sys_pd_nalls2019_clinical	ret_inl_elm_left__sys_pd_nalls2019_clinical	2165	2165	16	83778372	84440154	412	7.61023e-06	0.0395	neuroretina	PREDEFINED_BIOLOGY_PRIORITY	0.719291048132958	-0.144639	0.9828347560419632	0.9712004122230842	
ret_elm_isos_left	sys_ckd_wuttke2019	0.0358129	-0.45243	0.54742	0.00128256	0	0.35506	0.888339968749801	LAVA_rho_CI_normal_approximation_two_sided	ret_elm_isos_left	sys_ckd_wuttke2019	ret_elm_isos_left__sys_ckd_wuttke2019	2165	2165	16	83778372	84440154	412	0.000897139	2.46272e-06	outer_retina	NOMINAL_P<0.05_AND_ABS_RG>=0.10	0.888339968749801	0.0358129	0.99748270806353	0.9855789000102159	
ret_art_tort	sys_cad_nikpay2015	0.0935191	-0.4165	0.64643	0.00874581	0	0.43659	0.730181165420601	LAVA_rho_CI_normal_approximation_two_sided	ret_art_tort	sys_cad_nikpay2015	ret_art_tort__sys_cad_nikpay2015	2165	2165	16	83778372	84440154	412	2.8215e-05	0.00064846	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.730181165420601	0.0935191	0.9833973647792879	0.9549825275816757	
ret_art_tort	sys_stroke_megastroke2018	0.231179	-0.24854	0.79568	0.0534439	0	0.6331	0.385487621630239	LAVA_rho_CI_normal_approximation_two_sided	ret_art_tort	sys_stroke_megastroke2018	ret_art_tort__sys_stroke_megastroke2018	2165	2165	16	83778372	84440154	412	2.8215e-05	0.000432052	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.385487621630239	0.231179	0.8677482331607638	0.8772297356995129	
ret_art_tort	sys_t2d_scott2017	0.0639922	-0.45671	0.62945	0.004095	0	0.44171	0.817356390910765	LAVA_rho_CI_normal_approximation_two_sided	ret_art_tort	sys_t2d_scott2017	ret_art_tort__sys_t2d_scott2017	2165	2165	16	83778372	84440154	412	2.8215e-05	0.000814254	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.817356390910765	0.0639922	0.9922836248173247	0.9646135084793569	
ret_art_tort	sys_ckd_wuttke2019	-0.00864333	-0.44802	0.43368	7.47072e-05	0	0.2626	0.969347102767251	LAVA_rho_CI_normal_approximation_two_sided	ret_art_tort	sys_ckd_wuttke2019	ret_art_tort__sys_ckd_wuttke2019	2165	2165	16	83778372	84440154	412	2.8215e-05	2.46272e-06	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.969347102767251	-0.00864333	0.9992837648250956	0.9948790563232603	
ret_ven_tort	sys_cad_nikpay2015	-0.0320031	-0.60167	0.52322	0.0010242	0	0.45299	0.911202516658356	LAVA_rho_CI_normal_approximation_two_sided	ret_ven_tort	sys_cad_nikpay2015	ret_ven_tort__sys_cad_nikpay2015	2165	2165	16	83778372	84440154	412	0.000140654	0.00064846	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.911202516658356	-0.0320031	0.9985897938128142	0.98864417817534	
ret_ven_tort	sys_stroke_megastroke2018	-0.234258	-0.8344	0.27154	0.0548768	0	0.71611	0.40636279720285	LAVA_rho_CI_normal_approximation_two_sided	ret_ven_tort	sys_stroke_megastroke2018	ret_ven_tort__sys_stroke_megastroke2018	2165	2165	16	83778372	84440154	412	0.000140654	0.000432052	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.40636279720285	-0.234258	0.8777713913077739	0.8599067869355109	
ret_ven_tort	sys_t2d_scott2017	0.0483324	-0.52358	0.62381	0.00233602	0	0.47356	0.868847823435125	LAVA_rho_CI_normal_approximation_two_sided	ret_ven_tort	sys_t2d_scott2017	ret_ven_tort__sys_t2d_scott2017	2165	2165	16	83778372	84440154	412	0.000140654	0.000814254	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.868847823435125	0.0483324	0.9965571332804091	0.9696962315124164	
ret_ven_tort	sys_ckd_wuttke2019	0.105155	-0.34327	0.58406	0.0110575	0	0.35159	0.656679694165537	LAVA_rho_CI_normal_approximation_two_sided	ret_ven_tort	sys_ckd_wuttke2019	ret_ven_tort__sys_ckd_wuttke2019	2165	2165	16	83778372	84440154	412	0.000140654	2.46272e-06	microvasculature	NOMINAL_P<0.05_AND_ABS_RG>=0.10;PREDEFINED_BIOLOGY_PRIORITY	0.656679694165537	0.105155	0.9711673309694483	0.9771171811597484	
ret_crae	sys_cad_nikpay2015	-0.298851	-1	0.2959	0.0893119	0	1	0.366003260326022	LAVA_rho_CI_normal_approximation_two_sided	ret_crae	sys_cad_nikpay2015	ret_crae__sys_cad_nikpay2015	2165	2165	16	83778372	84440154	412	0.0033304	0.00064846	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.366003260326022	-0.298851	0.8539004855670146	0.8252669667928092	
ret_crae	sys_stroke_megastroke2018	0.462505	-0.08315	1	0.213911	0	1	0.0941681308319161	LAVA_rho_CI_normal_approximation_two_sided	ret_crae	sys_stroke_megastroke2018	ret_crae__sys_stroke_megastroke2018	2165	2165	16	83778372	84440154	412	0.0033304	0.000432052	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.0941681308319161	0.462505	0.4712408310439975	0.4482366964253534	
ret_crae	sys_t2d_scott2017	0.786649	0.25834	1	0.618816	0.0686	1	3.21453317732316e-05	LAVA_rho_CI_normal_approximation_two_sided	ret_crae	sys_t2d_scott2017	ret_crae__sys_t2d_scott2017	2165	2165	16	83778372	84440154	412	0.0033304	0.000814254	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	3.21453317732316e-05	0.786649	0.0010328096862715077	0.0009362327878953703	
ret_crae	sys_ckd_wuttke2019	-0.283499	-0.93792	0.22644	0.0803718	0	0.88382	0.339867962831211	LAVA_rho_CI_normal_approximation_two_sided	ret_crae	sys_ckd_wuttke2019	ret_crae__sys_ckd_wuttke2019	2165	2165	16	83778372	84440154	412	0.0033304	2.46272e-06	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.339867962831211	-0.283499	0.8370811320482588	0.8271338593634132	
ret_crae	sys_sle_bentham2015	-0.577601	-1	-0.13786	0.333623	0.02034	1	0.00863434063098404	LAVA_rho_CI_normal_approximation_two_sided	ret_crae	sys_sle_bentham2015	ret_crae__sys_sle_bentham2015	2165	2165	16	83778372	84440154	412	0.0033304	1.76721e-07	microvasculature	NOMINAL_P<0.05_AND_ABS_RG>=0.10	0.00863434063098404	-0.577601	0.09825714407251535	0.1079292578873005	
ret_crae	sys_ibd_delange2017	0.059995	-0.48867	0.63667	0.0035994	0	0.49111	0.834462099786436	LAVA_rho_CI_normal_approximation_two_sided	ret_crae	sys_ibd_delange2017	ret_crae__sys_ibd_delange2017	2165	2165	16	83778372	84440154	412	0.0033304	1.05975e-05	microvasculature	NOMINAL_P<0.05_AND_ABS_RG>=0.10	0.834462099786436	0.059995	0.9940592895505668	0.9824806274640501	
ret_crve	sys_cad_nikpay2015	-0.0164361	-0.45283	0.42079	0.000270144	0	0.26594	0.941210357470946	LAVA_rho_CI_normal_approximation_two_sided	ret_crve	sys_cad_nikpay2015	ret_crve__sys_cad_nikpay2015	2165	2165	16	83778372	84440154	412	1.02487e-09	0.00064846	microvasculature	NOMINAL_P<0.05_AND_ABS_RG>=0.10;PREDEFINED_BIOLOGY_PRIORITY	0.941210357470946	-0.0164361	0.9985897938128142	0.9982660694342305	
ret_crve	sys_stroke_megastroke2018	0.265369	-0.1359	0.74059	0.0704208	0	0.54967	0.235302452705409	LAVA_rho_CI_normal_approximation_two_sided	ret_crve	sys_stroke_megastroke2018	ret_crve__sys_stroke_megastroke2018	2165	2165	16	83778372	84440154	412	1.02487e-09	0.000432052	microvasculature	NOMINAL_P<0.05_AND_ABS_RG>=0.10;PREDEFINED_BIOLOGY_PRIORITY	0.235302452705409	0.265369	0.7258080742518047	0.7151803611785091	
ret_crve	sys_t2d_scott2017	0.269538	-0.13865	0.77128	0.0726506	0	0.59543	0.245578971371523	LAVA_rho_CI_normal_approximation_two_sided	ret_crve	sys_t2d_scott2017	ret_crve__sys_t2d_scott2017	2165	2165	16	83778372	84440154	412	1.02487e-09	0.000814254	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.245578971371523	0.269538	0.7373196438771455	0.7486437733325823	
ret_crve	sys_ckd_wuttke2019	-0.344447	-0.72425	-0.00495	0.118644	0.00144	0.52455	0.0605025988304105	LAVA_rho_CI_normal_approximation_two_sided	ret_crve	sys_ckd_wuttke2019	ret_crve__sys_ckd_wuttke2019	2165	2165	16	83778372	84440154	412	1.02487e-09	2.46272e-06	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.0605025988304105	-0.344447	0.36231423718072875	0.3978036274167808	
ret_avr	sys_cad_nikpay2015	-0.0611013	-0.56129	0.45189	0.00373337	0	0.36943	0.813124637397913	LAVA_rho_CI_normal_approximation_two_sided	ret_avr	sys_cad_nikpay2015	ret_avr__sys_cad_nikpay2015	2165	2165	16	83778372	84440154	412	4.80716e-06	0.00064846	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.813124637397913	-0.0611013	0.9916542322466443	0.9842846033897394	
ret_avr	sys_stroke_megastroke2018	-0.0441486	-0.54786	0.43247	0.0019491	0	0.35486	0.859876238330404	LAVA_rho_CI_normal_approximation_two_sided	ret_avr	sys_stroke_megastroke2018	ret_avr__sys_stroke_megastroke2018	2165	2165	16	83778372	84440154	412	4.80716e-06	0.000432052	microvasculature	NOMINAL_P<0.05_AND_ABS_RG>=0.10;PREDEFINED_BIOLOGY_PRIORITY	0.859876238330404	-0.0441486	0.9956430973194318	0.9758766730516363	
ret_avr	sys_t2d_scott2017	0.205359	-0.28055	0.75161	0.0421723	0	0.57187	0.435443519900368	LAVA_rho_CI_normal_approximation_two_sided	ret_avr	sys_t2d_scott2017	ret_avr__sys_t2d_scott2017	2165	2165	16	83778372	84440154	412	4.80716e-06	0.000814254	microvasculature	NOMINAL_P<0.05_AND_ABS_RG>=0.10;PREDEFINED_BIOLOGY_PRIORITY	0.435443519900368	0.205359	0.8958884652012085	0.8377697906108135	
ret_avr	sys_ckd_wuttke2019	0.0894264	-0.30801	0.50742	0.00799708	0	0.26402	0.667275799393993	LAVA_rho_CI_normal_approximation_two_sided	ret_avr	sys_ckd_wuttke2019	ret_avr__sys_ckd_wuttke2019	2165	2165	16	83778372	84440154	412	4.80716e-06	2.46272e-06	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.667275799393993	0.0894264	0.9729030545268759	0.9875878168369433	
ret_avr	sys_pd_nalls2019_clinical	-0.0646102	-0.94566	0.67396	0.00417447	0	1	0.8757378055883	LAVA_rho_CI_normal_approximation_two_sided	ret_avr	sys_pd_nalls2019_clinical	ret_avr__sys_pd_nalls2019_clinical	2165	2165	16	83778372	84440154	412	4.80716e-06	0.0395	microvasculature	NOMINAL_P<0.05_AND_ABS_RG>=0.10	0.8757378055883	-0.0646102	0.9972484809830132	0.9895420232321184	
ret_art_density	sys_cad_nikpay2015	0.311983	-0.3251	1	0.0973336	0	1	0.356052989290354	LAVA_rho_CI_normal_approximation_two_sided	ret_art_density	sys_cad_nikpay2015	ret_art_density__sys_cad_nikpay2015	2165	2165	16	83778372	84440154	412	0.0110686	0.00064846	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.356052989290354	0.311983	0.8475037157067092	0.781317508809725	
ret_art_density	sys_stroke_megastroke2018	-0.246343	-1	0.4128	0.0606848	0	1	0.494291837403912	LAVA_rho_CI_normal_approximation_two_sided	ret_art_density	sys_stroke_megastroke2018	ret_art_density__sys_stroke_megastroke2018	2165	2165	16	83778372	84440154	412	0.0110686	0.000432052	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.494291837403912	-0.246343	0.9221251429937054	0.9983037064515692	
ret_art_density	sys_t2d_scott2017	-0.176506	-1	0.50675	0.0311545	0	1	0.646094741325551	LAVA_rho_CI_normal_approximation_two_sided	ret_art_density	sys_t2d_scott2017	ret_art_density__sys_t2d_scott2017	2165	2165	16	83778372	84440154	412	0.0110686	0.000814254	microvasculature	NOMINAL_P<0.05_AND_ABS_RG>=0.10;PREDEFINED_BIOLOGY_PRIORITY	0.646094741325551	-0.176506	0.9684214830779152	0.9538446041853539	
ret_art_density	sys_ckd_wuttke2019	0.0663864	-0.53948	0.7178	0.00440716	0	0.64593	0.836026663321424	LAVA_rho_CI_normal_approximation_two_sided	ret_art_density	sys_ckd_wuttke2019	ret_art_density__sys_ckd_wuttke2019	2165	2165	16	83778372	84440154	412	0.0110686	2.46272e-06	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.836026663321424	0.0663864	0.9943627784741969	0.9746878134763712	
ret_ven_density	sys_cad_nikpay2015	0.10504	-0.42805	0.67826	0.0110334	0	0.49118	0.709756966410898	LAVA_rho_CI_normal_approximation_two_sided	ret_ven_density	sys_cad_nikpay2015	ret_ven_density__sys_cad_nikpay2015	2165	2165	16	83778372	84440154	412	0.000120758	0.00064846	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.709756966410898	0.10504	0.9808135638944843	0.9113925271483916	
ret_ven_density	sys_stroke_megastroke2018	-0.335508	-0.95123	0.15659	0.112566	0	0.90703	0.235161809166498	LAVA_rho_CI_normal_approximation_two_sided	ret_ven_density	sys_stroke_megastroke2018	ret_ven_density__sys_stroke_megastroke2018	2165	2165	16	83778372	84440154	412	0.000120758	0.000432052	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.235161809166498	-0.335508	0.7258080742518047	0.8066941441575111	
ret_ven_density	sys_t2d_scott2017	-0.215476	-0.81765	0.29933	0.0464298	0	0.67234	0.449534593631334	LAVA_rho_CI_normal_approximation_two_sided	ret_ven_density	sys_t2d_scott2017	ret_ven_density__sys_t2d_scott2017	2165	2165	16	83778372	84440154	412	0.000120758	0.000814254	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.449534593631334	-0.215476	0.9011984849047823	0.877216811183367	
ret_ven_density	sys_ckd_wuttke2019	0.40693	-0.0057	0.92143	0.165592	0	0.84904	0.0853398064771487	LAVA_rho_CI_normal_approximation_two_sided	ret_ven_density	sys_ckd_wuttke2019	ret_ven_density__sys_ckd_wuttke2019	2165	2165	16	83778372	84440154	412	0.000120758	2.46272e-06	microvasculature	NOMINAL_P<0.05_AND_ABS_RG>=0.10;PREDEFINED_BIOLOGY_PRIORITY	0.0853398064771487	0.40693	0.4456295586263345	0.5326083190130041	
ret_rnfl_left	sys_ad_kunkle2019	0.132696	-0.32445	0.63268	0.0176081	0	0.41412	0.586815359571188	LAVA_rho_CI_normal_approximation_two_sided	ret_rnfl_left	sys_ad_kunkle2019	ret_rnfl_left__sys_ad_kunkle2019	2166	2166	16	84440155	85146805	393	0.000479614	2.03086e-06	neuroretina	PREDEFINED_BIOLOGY_PRIORITY	0.586815359571188	0.132696	0.9539492695998939	0.9956621589781239	
ret_rnfl_left	sys_pd_nalls2019_clinical	-0.178614	-0.78	0.35585	0.0319031	0	0.6236	0.537621215577222	LAVA_rho_CI_normal_approximation_two_sided	ret_rnfl_left	sys_pd_nalls2019_clinical	ret_rnfl_left__sys_pd_nalls2019_clinical	2166	2166	16	84440155	85146805	393	0.000479614	0.000307952	neuroretina	PREDEFINED_BIOLOGY_PRIORITY	0.537621215577222	-0.178614	0.9355509735788451	0.9368250286364279	
ret_gcipl_left	sys_stroke_megastroke2018	-0.0685201	-0.71954	0.52726	0.004695	0	0.59518	0.829434750814592	LAVA_rho_CI_normal_approximation_two_sided	ret_gcipl_left	sys_stroke_megastroke2018	ret_gcipl_left__sys_stroke_megastroke2018	2166	2166	16	84440155	85146805	393	1.09588e-05	0.00691114	neuroretina	NOMINAL_P<0.05_AND_ABS_RG>=0.10	0.829434750814592	-0.0685201	0.9932244555795581	0.9904254435295482	
ret_gcipl_left	sys_ad_kunkle2019	-0.00669099	-0.42545	0.42344	4.47694e-05	0	0.24138	0.97535164061829	LAVA_rho_CI_normal_approximation_two_sided	ret_gcipl_left	sys_ad_kunkle2019	ret_gcipl_left__sys_ad_kunkle2019	2166	2166	16	84440155	85146805	393	1.09588e-05	2.03086e-06	neuroretina	PREDEFINED_BIOLOGY_PRIORITY	0.97535164061829	-0.00669099	0.9992837648250956	0.9937500402600401	
ret_gcipl_left	sys_pd_nalls2019_clinical	-0.0471771	-0.56132	0.44411	0.00222568	0	0.36422	0.85406673590244	LAVA_rho_CI_normal_approximation_two_sided	ret_gcipl_left	sys_pd_nalls2019_clinical	ret_gcipl_left__sys_pd_nalls2019_clinical	2166	2166	16	84440155	85146805	393	1.09588e-05	0.000307952	neuroretina	PREDEFINED_BIOLOGY_PRIORITY	0.85406673590244	-0.0471771	0.995144758317208	0.9820923130875511	
ret_inl_left	sys_stroke_megastroke2018	-0.0644801	-0.58552	0.41547	0.00415768	0	0.38873	0.800648921952482	LAVA_rho_CI_normal_approximation_two_sided	ret_inl_left	sys_stroke_megastroke2018	ret_inl_left__sys_stroke_megastroke2018	2166	2166	16	84440155	85146805	393	2.77476e-12	0.00691114	neuroretina	NOMINAL_P<0.05_AND_ABS_RG>=0.10	0.800648921952482	-0.0644801	0.9912100656216456	0.9810017068324497	
ret_inl_left	sys_ad_kunkle2019	0.165227	-0.16182	0.50638	0.0273	0	0.25642	0.332401741080178	LAVA_rho_CI_normal_approximation_two_sided	ret_inl_left	sys_ad_kunkle2019	ret_inl_left__sys_ad_kunkle2019	2166	2166	16	84440155	85146805	393	2.77476e-12	2.03086e-06	neuroretina	PREDEFINED_BIOLOGY_PRIORITY	0.332401741080178	0.165227	0.8317399625427451	0.8302091332241767	
ret_inl_left	sys_pd_nalls2019_clinical	-0.201605	-0.62935	0.17294	0.0406445	0	0.39874	0.324610951771177	LAVA_rho_CI_normal_approximation_two_sided	ret_inl_left	sys_pd_nalls2019_clinical	ret_inl_left__sys_pd_nalls2019_clinical	2166	2166	16	84440155	85146805	393	2.77476e-12	0.000307952	neuroretina	PREDEFINED_BIOLOGY_PRIORITY	0.324610951771177	-0.201605	0.8254880661708812	0.8292194455197365	
ret_inl_elm_left	sys_ad_kunkle2019	0.301543	-0.02938	0.66267	0.090928	0	0.43914	0.0876348840342523	LAVA_rho_CI_normal_approximation_two_sided	ret_inl_elm_left	sys_ad_kunkle2019	ret_inl_elm_left__sys_ad_kunkle2019	2166	2166	16	84440155	85146805	393	2.43593e-11	2.03086e-06	neuroretina	PREDEFINED_BIOLOGY_PRIORITY	0.0876348840342523	0.301543	0.45225647888759535	0.423866684002404	
ret_inl_elm_left	sys_pd_nalls2019_clinical	-0.231974	-0.65959	0.15153	0.0538119	0	0.43506	0.262258554107766	LAVA_rho_CI_normal_approximation_two_sided	ret_inl_elm_left	sys_pd_nalls2019_clinical	ret_inl_elm_left__sys_pd_nalls2019_clinical	2166	2166	16	84440155	85146805	393	2.43593e-11	0.000307952	neuroretina	PREDEFINED_BIOLOGY_PRIORITY	0.262258554107766	-0.231974	0.7562096626367282	0.678133743647058	
ret_elm_isos_left	sys_ckd_wuttke2019	0.265874	-0.09402	0.66304	0.0706891	0	0.43963	0.168620369956214	LAVA_rho_CI_normal_approximation_two_sided	ret_elm_isos_left	sys_ckd_wuttke2019	ret_elm_isos_left__sys_ckd_wuttke2019	2166	2166	16	84440155	85146805	393	1.33591e-10	2.1243e-05	outer_retina	NOMINAL_P<0.05_AND_ABS_RG>=0.10	0.168620369956214	0.265874	0.6293597204813264	0.6134292769096751	
ret_elm_isos_left	sys_ad_kunkle2019	-0.0789772	-0.42495	0.25512	0.00623741	0	0.18392	0.648947303175168	LAVA_rho_CI_normal_approximation_two_sided	ret_elm_isos_left	sys_ad_kunkle2019	ret_elm_isos_left__sys_ad_kunkle2019	2166	2166	16	84440155	85146805	393	1.33591e-10	2.03086e-06	outer_retina	PREDEFINED_BIOLOGY_PRIORITY	0.648947303175168	-0.0789772	0.9694804223921842	0.9802917052374844	
ret_isos_rpe_left	sys_ad_kunkle2019	0.0927189	-0.17758	0.37046	0.0085968	0	0.13798	0.50721265904028	LAVA_rho_CI_normal_approximation_two_sided	ret_isos_rpe_left	sys_ad_kunkle2019	ret_isos_rpe_left__sys_ad_kunkle2019	2166	2166	16	84440155	85146805	393	2.86525e-31	2.03086e-06	outer_retina	PREDEFINED_BIOLOGY_PRIORITY	0.50721265904028	0.0927189	0.9251397919786941	0.9466611500365429	
ret_isos_rpe_left	sys_pd_nalls2019_clinical	0.345139	0.03351	0.72127	0.119121	0.00232	0.52023	0.0491671042541946	LAVA_rho_CI_normal_approximation_two_sided	ret_isos_rpe_left	sys_pd_nalls2019_clinical	ret_isos_rpe_left__sys_pd_nalls2019_clinical	2166	2166	16	84440155	85146805	393	2.86525e-31	0.000307952	outer_retina	NOMINAL_P<0.05_AND_ABS_RG>=0.10	0.0491671042541946	0.345139	0.3182193347040883	0.28961444971648875	
ret_macular_total_left	sys_ckd_wuttke2019	-0.23409	-0.70921	0.1847	0.054798	0	0.5035	0.304646833774527	LAVA_rho_CI_normal_approximation_two_sided	ret_macular_total_left	sys_ckd_wuttke2019	ret_macular_total_left__sys_ckd_wuttke2019	2166	2166	16	84440155	85146805	393	1.57663e-05	2.1243e-05	outer_retina	NOMINAL_P<0.05_AND_ABS_RG>=0.10	0.304646833774527	-0.23409	0.8057287763709324	0.8099420719336414	
ret_macular_total_left	sys_ad_kunkle2019	0.309303	-0.08037	0.76085	0.0956682	0	0.57942	0.149501594006855	LAVA_rho_CI_normal_approximation_two_sided	ret_macular_total_left	sys_ad_kunkle2019	ret_macular_total_left__sys_ad_kunkle2019	2166	2166	16	84440155	85146805	393	1.57663e-05	2.03086e-06	outer_retina	PREDEFINED_BIOLOGY_PRIORITY	0.149501594006855	0.309303	0.5946189976324572	0.5223547488662639	
ret_art_tort	sys_cad_nikpay2015	0.0824112	-0.40466	0.59278	0.00679161	0	0.38396	0.74603260512943	LAVA_rho_CI_normal_approximation_two_sided	ret_art_tort	sys_cad_nikpay2015	ret_art_tort__sys_cad_nikpay2015	2166	2166	16	84440155	85146805	393	2.4378e-05	0.000221075	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.74603260512943	0.0824112	0.9850696008722969	0.9549825275816757	
ret_art_tort	sys_stroke_megastroke2018	-0.495217	-1	0.02421	0.24524	0	1	0.0580488214983343	LAVA_rho_CI_normal_approximation_two_sided	ret_art_tort	sys_stroke_megastroke2018	ret_art_tort__sys_stroke_megastroke2018	2166	2166	16	84440155	85146805	393	2.4378e-05	0.00691114	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.0580488214983343	-0.495217	0.3531170412161723	0.3928988655097785	
ret_art_tort	sys_t2d_scott2017	0.620477	0.01651	1	0.384992	0.00655	1	0.0133963415922014	LAVA_rho_CI_normal_approximation_two_sided	ret_art_tort	sys_t2d_scott2017	ret_art_tort__sys_t2d_scott2017	2166	2166	16	84440155	85146805	393	2.4378e-05	0.0420525	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.0133963415922014	0.620477	0.13534379940927124	0.13522722173259905	
ret_art_tort	sys_ckd_wuttke2019	-0.0436467	-0.50071	0.4042	0.00190503	0	0.28299	0.850037446045866	LAVA_rho_CI_normal_approximation_two_sided	ret_art_tort	sys_ckd_wuttke2019	ret_art_tort__sys_ckd_wuttke2019	2166	2166	16	84440155	85146805	393	2.4378e-05	2.1243e-05	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.850037446045866	-0.0436467	0.995144758317208	0.9948790563232603	
ret_ven_tort	sys_cad_nikpay2015	0.295077	-0.17287	0.85549	0.0870705	0	0.7326	0.260681519519652	LAVA_rho_CI_normal_approximation_two_sided	ret_ven_tort	sys_cad_nikpay2015	ret_ven_tort__sys_cad_nikpay2015	2166	2166	16	84440155	85146805	393	3.33616e-05	0.000221075	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.260681519519652	0.295077	0.7558455538145651	0.7908851874737203	
